index,lat,lng,Full Location,City,Zipcode
Lafayette at Leach St,42.511430960794485,-70.89186349516783,"{'amenity': ""Christina's Famous Roast Beef"", 'house_number': '239', 'road': 'Lafayette Street', 'neighbourhood': 'The Point', 'hamlet': 'South Salem', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Landmark Center - Brookline Ave at Park Dr,42.34367617109874,-71.10247368190554,"{'building': 'Pierce Boston', 'house_number': '188', 'road': 'Brookline Avenue', 'neighbourhood': 'Audubon Square', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Lansdowne T Stop,42.34734473177431,-71.1001680795016,"{'leisure': 'Central Rock Gym Fenway', 'house_number': '5', 'road': 'David Ortiz Drive', 'neighbourhood': 'Audubon Square', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Lenox St at Kendall St,42.33759485033856,-71.08255058528357,"{'building': 'Lenox - Camden Management Office', 'house_number': '136', 'road': 'Lenox Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02199', 'country': 'United States', 'country_code': 'us'}",Boston,02199
Lesley University,42.38674802045056,-71.11901879310608,"{'amenity': 'Lesley University Porter Campus', 'house_number': '29', 'road': 'Everett Street', 'neighbourhood': 'Baldwin', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02138', 'country': 'United States', 'country_code': 'us'}",Cambridge,02138
Lewis Mall Wharf,42.365678711213775,-71.04030132293701,"{'amenity': 'Lewis Mall Wharf', 'road': 'East Pier Drive', 'neighbourhood': 'Jeffries Point', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02109', 'country': 'United States', 'country_code': 'us'}",Boston,02109
Lewis Wharf at Atlantic Ave,42.3638984075,-71.05089171,"{'amenity': 'Bluebikes', 'house_number': '2', 'road': 'Atlantic Avenue', 'neighbourhood': 'Waterfront', 'suburb': 'North End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02110', 'country': 'United States', 'country_code': 'us'}",Boston,02110
Lincoln St at Empire St,42.357651,-71.128513,"{'house_number': '525', 'road': 'Lincoln Street', 'neighbourhood': 'Lower Allston', 'suburb': 'Allston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02134', 'country': 'United States', 'country_code': 'us'}",Boston,02134
Linear Park - Mass. Ave. at Cameron Ave. ,42.397810944499994,-71.1304357985,"{'road': 'Alewife Linear Park', 'neighbourhood': 'North Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02140', 'country': 'United States', 'country_code': 'us'}",Cambridge,02140
Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727366,"{'house_number': '31', 'road': 'Linwood Street', 'neighbourhood': 'East Arlington', 'town': 'Arlington', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02474', 'country': 'United States', 'country_code': 'us'}",Arlington,02474
Logan Park,42.41800742890374,-71.0965722102992,"{'house_number': '38', 'road': 'Otis Street', 'hamlet': 'Glenwood', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02155', 'country': 'United States', 'country_code': 'us'}",Medford,02155
Longwood Ave at Binney St,42.338629,-71.1065,"{'amenity': 'Blue Bikes - Longwood Ave / Binney St', 'road': 'Longwood Avenue', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,"{'road': 'Riverside Road', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
MIT Carleton St at Amherst St,42.36054174140606,-71.08669817447662,"{'building': 'E23', 'house_number': '25', 'road': 'Carleton Street', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02142', 'country': 'United States', 'country_code': 'us'}",Cambridge,02142
MIT Hayward St at Amherst St,42.36085937353302,-71.08551858007559,"{'road': 'Amherst Street', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02142', 'country': 'United States', 'country_code': 'us'}",Cambridge,02142
MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,"{'road': 'Pacific Street', 'neighbourhood': 'Central Square', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,"{'building': '46 Brain and Cognitive Sciences', 'house_number': '43', 'road': 'Vassar Street', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
MIT Vassar St,42.35560121327927,-71.10394477844238,"{'road': 'Vassar Street', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Cambridge,02215
MIT at Mass Ave / Amherst St,42.3581,-71.093198,"{'amenity': 'Massachusetts Institute of Technology', 'road': 'Columbia Street', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
MLK Blvd at Washington St,42.321446273915974,-71.09126755600548,"{'road': 'Martin Luther King Jr Boulevard', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02119', 'country': 'United States', 'country_code': 'us'}",Boston,02119
Magoun Square at Trum Field,42.39779746580625,-71.10598722132693,"{'house_number': '541', 'road': 'Broadway', 'neighbourhood': 'Magoun Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Somerville,02144
Main St at Austin St,42.3756162125,-71.0646512025,"{'amenity': 'Blue Bikes - Charlestown - Main St at Austin St', 'road': 'Main Street', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02129', 'country': 'United States', 'country_code': 'us'}",Boston,02129
Main St at Baldwin St,42.3808578895,-71.0706704255,"{'amenity': 'Bluebikes - Main St at Baldwin St', 'road': 'Main Street', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02129', 'country': 'United States', 'country_code': 'us'}",Boston,02129
Main St at Brooks Park,42.4116944915,-71.110409464,"{'house_number': '224', 'road': 'Main Street', 'neighbourhood': 'South Medford', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02155', 'country': 'United States', 'country_code': 'us'}",Medford,02155
Main St at Thompson Sq,42.374878467440965,-71.06383498767171,"{'amenity': 'Bluebikes - Main St at Thompson Sq', 'road': 'Main Street', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02129', 'country': 'United States', 'country_code': 'us'}",Boston,02129
Main Street/Albany Street/Technology Square,42.3629016,-71.0915669,"{'building': '300 Technology Square', 'house_number': '300', 'road': 'Technology Square', 'commercial': 'Technology Square', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
Malden Center T Station,42.426515534,-71.0732006995,"{'house_number': '200', 'road': 'Exchange Street', 'hamlet': 'Malden Centre', 'city': 'Malden', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02148', 'country': 'United States', 'country_code': 'us'}",Malden,02148
Malden High School,42.426537658440544,-71.06393694877625,"{'amenity': 'Malden High School', 'house_number': '77', 'road': 'Salem Street', 'hamlet': 'Malden Centre', 'city': 'Malden', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02148', 'country': 'United States', 'country_code': 'us'}",Malden,02148
Marion St at Harvard St,42.34012242696642,-71.12070563810447,"{'house_number': '209', 'road': 'Harvard Street', 'neighbourhood': 'Coolidge Corner', 'town': 'Brookline', 'county': 'Norfolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02446', 'country': 'United States', 'country_code': 'us'}",Brookline,02446
Martha Eliot Health Center,42.324215067500006,-71.1019265335,"{'road': 'Parker Street', 'residential': 'Mildred C. Hailey Apartments', 'suburb': 'Jamaica Plain', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
Mass Ave T Station,42.34135615767354,-71.08336953450817,"{'building': 'Massachusetts Avenue', 'house_number': '393', 'road': 'Massachusetts Avenue', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02199', 'country': 'United States', 'country_code': 'us'}",Boston,02199
Mass Ave at Albany St,42.36135837662249,-71.09670273977825,"{'building': 'N42', 'house_number': '209;211', 'road': 'Massachusetts Avenue', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02238', 'country': 'United States', 'country_code': 'us'}",Cambridge,02238
Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,"{'amenity': 'East Cambridge Savings Bank', 'house_number': '2067', 'road': 'Massachusetts Avenue', 'neighbourhood': 'Avon Hill', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02140', 'country': 'United States', 'country_code': 'us'}",Cambridge,02140
Mass Ave/Lafayette Square,42.36356498989399,-71.10044184048091,"{'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
Massachusetts Ave at Columbus Ave,42.340835,-71.0816197,"{'house_number': '569', 'road': 'Columbus Avenue', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02199', 'country': 'United States', 'country_code': 'us'}",Boston,02199
Mattapan Library,42.277539238,-71.09334312050001,"{'amenity': 'Mattapan Branch of the Boston Public Library', 'house_number': '1350', 'road': 'Blue Hill Avenue', 'suburb': 'Mattapan', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02126', 'country': 'United States', 'country_code': 'us'}",Boston,02126
Mattapan T Stop,42.267902,-71.093641,"{'house_number': '1656', 'road': 'Blue Hill Avenue', 'suburb': 'Mattapan', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02126', 'country': 'United States', 'country_code': 'us'}",Boston,02126
Maverick Square - Lewis Mall,42.36884404144918,-71.03977814608956,"{'building': 'Woodbury Building', 'house_number': '191-201', 'road': 'Sumner Street', 'retail': 'Maverick Square', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02128', 'country': 'United States', 'country_code': 'us'}",Boston,02128
Maverick St at Massport Path,42.36774122306014,-71.0333597474255,"{'house_number': '268', 'road': 'Maverick Street', 'neighbourhood': 'Jeffries Point', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02128', 'country': 'United States', 'country_code': 'us'}",Boston,02128
Mayor Salvo Path at Mill St,42.51803519796769,-70.89570075273514,"{'road': 'Mayor Anthony Salvo Bike Path', 'hamlet': 'South Salem', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Meaney Playground - Pleasant St at E Cottage St,42.318735086660055,-71.05882174580859,"{'house_number': '34', 'road': 'Pond Street', 'neighbourhood': 'Uphams Corner', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02125', 'country': 'United States', 'country_code': 'us'}",Boston,02125
Medford Sq - Riverside Ave at River St,42.4177204305,-71.1080978695,"{'house_number': '65', 'road': 'Riverside Avenue', 'neighbourhood': 'Medford Square', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02155', 'country': 'United States', 'country_code': 'us'}",Medford,02155
Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,"{'house_number': '240', 'road': 'Medford Street', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02129', 'country': 'United States', 'country_code': 'us'}",Boston,02129
Moore Youth Center,42.363539,-71.111698,"{'road': 'Bancroft Street', 'neighbourhood': 'Riverside', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
Morgan Ave at North First St,42.37197725963389,-71.07585847383234,"{'road': 'Morgan Avenue', 'neighbourhood': 'Lechmere Square', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02214', 'country': 'United States', 'country_code': 'us'}",Cambridge,02214
Morton St at Gallivan Blvd,42.278747,-71.080286,"{'house_number': '981', 'road': 'Morton Street', 'suburb': 'Mattapan', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02126', 'country': 'United States', 'country_code': 'us'}",Boston,02126
Mt Auburn,42.37478628706384,-71.13320231437683,"{'amenity': 'Mount Auburn Hospital', 'house_number': '330', 'road': 'Mount Auburn Street', 'neighbourhood': 'Coolidge Hill', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02138', 'country': 'United States', 'country_code': 'us'}",Cambridge,02138
Mugar Way at Beacon St,42.35553614244854,-71.07286885239792,"{'road': 'David G. Mugar Way', 'suburb': 'Beacon Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02116', 'country': 'United States', 'country_code': 'us'}",Boston,02116
Murphy Skating Rink - 1880 Day Blvd,42.336458824999994,-71.023707936,"{'amenity': 'Bluebikes', 'road': 'William J. Day Boulevard', 'neighbourhood': 'City Point', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02127', 'country': 'United States', 'country_code': 'us'}",Boston,02127
Museum of Science,42.36769009012242,-71.07116290993119,"{'road': 'Museum of Science Driveway', 'suburb': 'West End', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02214', 'country': 'United States', 'country_code': 'us'}",Cambridge,02214
NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,"{'house_number': '273', 'road': 'Walnut Avenue', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02119', 'country': 'United States', 'country_code': 'us'}",Boston,02119
Nashua Street at Red Auerbach Way,42.365673,-71.064263,"{'amenity': 'Bluebikes', 'house_number': '100', 'road': 'Nashua Street', 'suburb': 'West End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02114', 'country': 'United States', 'country_code': 'us'}",Boston,02114
New Balance - 20 Guest St,42.35729049083853,-71.14682815948073,"{'leisure': 'The Auerbach Center', 'house_number': '40', 'road': 'Guest Street', 'commercial': 'Boston Landing/Allston Yards', 'suburb': 'Brighton', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02135', 'country': 'United States', 'country_code': 'us'}",Boston,02135
Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.32663232,-71.06652192199999,"{'amenity': 'Blue Bikes - Newmarket Square', 'road': 'Massachusetts Avenue', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01125', 'country': 'United States', 'country_code': 'us'}",Boston,01125
Nichols Ave. at Watertown Greenway,42.36765063772502,-71.15643536277665,"{'road': 'Watertown-Cambridge Greenway', 'suburb': 'East Watertown', 'town': 'Watertown', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '20478', 'country': 'United States', 'country_code': 'us'}",Watertown,20478
North St at Liberty Hill Ave,42.52989964975891,-70.90614259243011,"{'house_number': '176', 'road': 'North Street', 'hamlet': 'North Salem', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Northern Strand at Main St,42.42386,-71.067793,"{'road': 'Northern Strand Community Trail', 'hamlet': 'Malden Centre', 'city': 'Malden', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02148', 'country': 'United States', 'country_code': 'us'}",Malden,02148
O'Brien Highway at First Street,42.370982,-71.076638,"{'house_number': '68', 'road': ""Monsignor O'Brien Highway"", 'neighbourhood': 'Lechmere Square', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02141', 'country': 'United States', 'country_code': 'us'}",Cambridge,02141
Oak Square - 615 Washington St,42.35057,-71.166491,"{'amenity': 'Bluebikes - Oak Square - 615 Washington St', 'road': 'Washington Street', 'neighbourhood': 'Oak Square', 'suburb': 'Brighton', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02135', 'country': 'United States', 'country_code': 'us'}",Boston,02135
Old Morse Park at Putnam Ave,42.35766247889882,-71.1084133386612,"{'house_number': '539;541', 'road': 'Putnam Avenue', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
One Beacon St,42.358440723174056,-71.06133598064295,"{'building': 'One Beacon Street', 'house_number': '1', 'road': 'Beacon Street', 'suburb': 'Beacon Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02108', 'country': 'United States', 'country_code': 'us'}",Boston,02108
One Brigham Circle,42.33392270136997,-71.10446508982932,"{'house_number': '1686', 'road': 'Tremont Street', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
One Broadway / Kendall Sq at Main St / 3rd St,42.362171134254616,-71.08318926395961,"{'road': 'Main Street', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02142', 'country': 'United States', 'country_code': 'us'}",Cambridge,02142
One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,"{'building': '200', 'house_number': '200', 'road': 'Hampshire Street', 'neighbourhood': 'The Port', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02238', 'country': 'United States', 'country_code': 'us'}",Cambridge,02238
One Memorial Drive,42.36165247738343,-71.0803314401048,"{'road': 'Main Street', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02142', 'country': 'United States', 'country_code': 'us'}",Cambridge,02142
Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,"{'amenity': 'Bluebikes', 'road': 'Bennington Street', 'neighbourhood': 'Orient Heights', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02152', 'country': 'United States', 'country_code': 'us'}",Boston,02152
Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085,"{'road': 'Garfield Avenue', 'hamlet': 'Crescent Beach', 'city': 'Revere', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02151', 'country': 'United States', 'country_code': 'us'}",Revere,02151
Packard Ave at Powderhouse Blvd,42.404456082,-71.1232882905,"{'amenity': 'Tufts University', 'road': 'Warner Street', 'neighbourhood': 'Ball Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Somerville,02144
Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,"{'amenity': 'Bluebikes', 'house_number': '1065', 'road': 'Commonwealth Avenue', 'neighbourhood': ""Packard's Corner"", 'suburb': 'Allston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Park Dr at Buswell St,42.347241,-71.105301,"{'amenity': 'Blue Bikes - Buswell St. at Park Dr.', 'road': 'Private Alley 920', 'neighbourhood': 'Audubon Square', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,"{'office': 'Massachusetts State Transportation Library', 'house_number': '10', 'road': 'Park Plaza', 'neighbourhood': 'Bay Village', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02116', 'country': 'United States', 'country_code': 'us'}",Boston,02116
Parker St at Huntington Ave,42.3384884941905,-71.09261138044758,"{'amenity': 'Northeastern University', 'house_number': '360', 'road': 'Huntington Avenue', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02115', 'country': 'United States', 'country_code': 'us'}",Boston,02115
Perry Park,42.37927324600841,-71.10341902831351,"{'road': 'Washington Street', 'neighbourhood': 'Union Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705,"{'house_number': '43-61', 'road': 'Pier Four Boulevard', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
Porter Square Station,42.387995,-71.119084,"{'road': 'Massachusetts Avenue', 'neighbourhood': 'Avon Hill', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Cambridge,02144
Porzio Park,42.364119035231525,-71.02876782417297,"{'house_number': '551', 'road': 'Sumner Street', 'neighbourhood': 'Jeffries Point', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02128', 'country': 'United States', 'country_code': 'us'}",Boston,02128
Powder House Circle - Nathan Tufts Park,42.4008300905,-71.116845103,"{'house_number': '130', 'road': 'College Avenue', 'neighbourhood': 'Ball Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Somerville,02144
Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,"{'shop': 'Prudential Center', 'road': 'Massachusetts Turnpike', 'suburb': 'Back Bay', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02117', 'country': 'United States', 'country_code': 'us'}",Boston,02117
